////////// EXTRASUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 98 165 179 102 183 217 91 172 196 0 0 60 68 113 130 0 0 0 0 0 0 0.85 0.85 2500.00 60.00 35 35 35 36 36 36 8 13 14 154 2.54 0.30 0.71 4.95 84 107 115 0 0 0 0.80 1.00 0.75 0.80 1.00 1.23 15.75 182.64 19.88 256.00 0.00 0 1.87 2.98 3.03 2.15 3.00 0 1.389 0.070 0.110 0.130 0.400 0.606 1.000 0.750 0.673 0.525 0.360 0.360 0.360 1.000 4.975 0.085 1.000 0.000 0.435 0.435 0.435 0.570 0.650 0.265 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.188 1.260 0.124 0.890 1.265 0.666 0.666 0.666 0.063 0.885 0.885 0.885 0.624 6.900 0.370 0.180 0.037 24.950 25.000 26.000 0.135 1.055 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.000 0.000 2.500 0.750 1.000 1.000 1.000 0.800 2.00 1.000 1.000
//5AM
 96 169 181 111 189 232 87 174 199 0 0 55 73 118 135 0 0 0 0 0 0 0.90 0.90 2500.00 60.00 35 35 35 36 36 36 8 14 15 154 2.53 0.30 0.69 1.25 84 107 115 0 0 0 0.80 1.00 0.74 0.80 1.00 1.23 15.79 174.12 19.88 256.00 0.03 0 1.97 3.05 3.40 2.35 3.00 1 1.080 0.070 0.110 0.130 0.400 0.606 0.950 0.750 0.710 0.553 0.360 0.360 0.360 1.000 4.975 0.090 1.000 0.000 0.445 0.445 0.445 0.570 0.650 0.260 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.188 1.260 0.124 0.892 1.265 0.686 0.686 0.686 0.075 0.700 0.630 0.560 0.550 9.697 0.370 0.165 0.024 24.000 25.000 26.000 0.135 0.880 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.141 0.428 2.300 1.000 1.000 1.000 1.000 0.733 2.00 1.000 1.000
//6AM
 158 213 255 250 213 166 255 173 121 0 0 29 165 195 250 249 237 237 249 237 237 1.00 1.00 2500.00 90.00 243 245 243 236 235 232 9 36 42 239 0.21 0.30 0.51 1.55 111 115 93 0 0 0 0.80 1.00 0.76 0.80 1.00 1.15 16.01 131.49 1.46 255.00 0.17 71 14.15 4.45 8.40 7.50 13.00 6 0.379 0.695 0.840 0.950 0.700 0.514 1.000 1.000 0.894 0.698 0.975 0.790 0.535 1.000 4.205 0.210 1.000 0.000 0.450 0.370 0.265 0.225 1.150 0.240 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.140 1.000 0.124 0.901 1.265 0.795 0.795 0.795 0.138 0.880 0.695 0.440 0.600 8.000 0.006 0.674 0.000 24.029 25.000 26.000 0.002 0.005 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.216 1.000 1.061 1.100 1.000 1.000 1.000 0.900 2.00 1.000 1.000
//7AM
 255 229 192 250 218 179 237 172 121 0 0 29 255 210 175 255 255 255 255 255 255 1.00 1.00 2500.00 90.00 249 250 250 235 235 235 2 7 12 239 0.18 0.30 0.58 2.90 115 106 92 0 0 0 0.80 1.00 0.75 0.80 1.00 1.15 15.99 127.95 1.46 256.00 0.17 77 17.25 4.00 5.50 8.50 13.25 6 0.400 0.655 0.810 0.950 0.580 0.486 1.000 1.000 0.894 0.698 1.000 0.815 0.560 1.000 2.865 0.215 1.000 0.000 0.450 0.370 0.265 0.225 1.150 0.250 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.138 1.000 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.940 0.755 0.500 0.600 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 1.000 1.000 1.000 1.000 0.600 2.00 1.000 1.000
//9AM
 162 205 252 250 219 185 245 198 150 0 0 15 160 200 255 255 255 255 255 255 255 1.00 1.00 2500.00 90.00 249 250 250 235 235 235 5 20 26 240 0.20 0.30 0.62 2.60 115 113 94 0 0 0 0.80 1.00 0.77 0.80 1.00 1.12 16.00 128.00 1.47 255.50 0.10 217 13.80 4.35 5.00 8.80 12.25 7 0.458 0.625 0.770 0.955 0.560 0.675 1.000 1.000 0.675 0.698 0.361 0.361 0.361 1.100 3.030 0.340 1.000 0.000 0.460 0.460 0.460 0.240 1.220 0.285 0.132 0.680 0.000 8.000 0.667 1.700 1.000 0.138 1.000 0.500 0.600 0.435 0.800 0.800 0.800 1.265 0.920 0.905 0.875 0.755 1.700 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.200 1.000 1.000 0.800 1.000 1.000 1.000 0.700 2.00 1.000 1.000
//Midday
