#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%08_ten01_mh2
255 242 190 255 2.42537999 10.4425001 -8.6837997 1.20 100.00 00 0 0
255 242 190 255 7.54732990 11.7941999 -8.6838102 1.20 100.00 00 0 0
%ahgallytiles
255 255 255 255 -1.9529600 4.22435999 2.95316005 1.00 100.00 00 0 0
255 255 255 255 -1.5442500 -4.3552699 2.66777992 1.00 100.00 00 0 0
255 255 255 255 8.17409992 -3.2711000 2.66777992 1.00 100.00 00 0 0
%am_ap_tunnellights
255 177 048 128 7.31762981 -3.1091001 5.12293005 1.00 200.00 00 0 0
255 177 048 128 4.77686024 -4.5884700 5.12121010 1.00 200.00 00 0 0
255 177 048 128 9.83594036 -1.6428500 5.12463999 1.00 200.00 00 0 0
255 177 048 128 0.51001000 9.90310955 5.25593996 1.00 200.00 00 0 0
255 177 048 128 2.46166992 11.1738997 5.41849995 1.00 200.00 00 0 0
255 177 048 128 -1.8200700 8.68161011 5.21519995 1.00 200.00 00 0 0
%am_fh4_greycnrshops
208 202 165 128 21.3659992 5.04937983 1.73877001 0.40 100.00 00 0 0
208 202 165 128 21.7693005 -3.3016400 1.73877001 0.40 100.00 00 0 0
208 202 165 128 18.2199993 -6.3361201 1.73877001 0.40 100.00 00 0 0
208 202 165 128 11.5186005 -6.1086998 1.73877001 0.40 100.00 00 0 0
208 202 165 128 4.70508003 -7.1346402 1.73877001 0.40 100.00 00 0 0
208 202 165 128 -1.6518600 -7.8807402 1.73877001 0.40 100.00 00 0 0
208 202 165 128 -8.1159687 -8.6294613 1.73877001 0.40 100.00 00 0 0
208 202 165 128 25.3876991 14.3889999 1.02372003 0.40 100.00 00 0 0
208 202 165 128 29.4067001 14.3889999 0.84980398 0.40 100.00 00 0 0
208 078 078 128 -15.150800 -0.4255680 15.1618004 0.40 100.00 00 0 0
208 078 078 128 13.2434998 2.43691993 15.1618004 0.40 100.00 00 0 0
160 208 141 128 25.8722992 -9.6815214 1.40330994 0.40 100.00 00 0 0
160 208 141 128 -1.0745800 -11.498100 1.40330994 0.40 100.00 00 0 0
